library,execution time,benchmark
xsimd,300.410456424616,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,299.915356461765,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,299.854006171991,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.32654006088,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,303.121719109258,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,300.478292766496,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.539910690924,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.194839298783,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,299.300283899232,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.802795448022,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,300.129425867792,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,300.565594148919,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.46439986165,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,300.80498944943,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.058038849169,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.294278040592,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.896909035238,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.496798711237,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,299.639762071968,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,303.320052717988,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.056447240778,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,300.024727374154,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.897928800591,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.228522536326,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,299.809843876949,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,300.310639896391,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,302.323308652404,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,299.978602138252,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,300.859019803214,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.287196049688,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.842895892697,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,300.195730410163,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.515692338922,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.999153207509,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,299.821650780691,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,301.561647613866,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,300.256271341894,BM_FindInVector/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.420076738635,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.752932423547,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.752196569204,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,232.402231537769,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.086316464265,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.690498814091,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.983607940453,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.939933242154,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.656861898825,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.802104367603,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.739055103072,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.944672808619,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.815504799707,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.15276844429,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.833839267143,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.370219104743,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.779647291516,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.464389568219,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.900233916304,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.792134990701,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.633257880272,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.354488304317,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.015940904963,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.673099230225,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.466291583984,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.200430567565,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.640082204544,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.719699104312,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.937388208898,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.784711950016,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.805299584557,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.98204372062,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.10974327843,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.11309973844,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.274368456828,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.102788330953,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.044468209244,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.748321525698,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,232.165614461137,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.92830257391,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.852223247533,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.454164808632,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.732650010532,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.710608583189,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.848579156139,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.30039665778,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.827826043885,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.935005070178,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.867884338909,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.717601316759,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.644338693688,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.721910901961,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.861058711677,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,232.193900389591,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.666053400411,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.001064529405,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,230.399391055258,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,229.007572556957,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.562095976414,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.574389858176,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.733107680026,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.295905959235,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.103787711737,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.097225610872,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.754730527079,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.072773682318,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.920665845589,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,232.299435388946,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.698026092674,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.90408550631,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.138870602011,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.938278465611,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.341178428844,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.579183172365,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,232.014488740826,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.535255045674,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.293376887421,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.7302382064,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.265274678267,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.964224904944,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.505858657924,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,229.503753052689,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.683555267699,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.655298656173,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.796203525742,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.735958912064,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.639090315927,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.817405186697,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,232.53938742653,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.849645314281,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.955196600782,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.180736447211,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.788903941834,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.89644519485,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.925995659156,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.878528004673,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.621104393913,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.203612103441,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.940461272182,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,246.249132789585,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.789794198585,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.777292166804,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.805801555165,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.54489314152,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.149990178853,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.013314110088,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.700445714714,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.873368880659,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.66812675717,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.178851695887,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,229.147310613625,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.404001953178,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.663916523656,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.727399678331,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.707665817221,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.006388153912,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.766253700026,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,229.194150886245,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.85292750484,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.705154009851,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.827336451543,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.632971877589,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.701431739942,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.309108990776,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.868114313768,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.106132412697,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.867992159946,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.792439886487,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.228203775992,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.303629335273,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.912571447777,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,229.030757995146,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,229.212907842962,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.727982759078,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.725813633733,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.962047310287,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.830903993305,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.658966201177,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.617512095659,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.775908082981,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.846523389485,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.503275187057,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.365502014557,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.396062283404,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.996952996171,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.745689193208,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.72671073106,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.358072784738,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.89452884638,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.296085118064,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.466258032393,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.027556914686,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,229.024089701943,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.929382087613,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.609578940787,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.714394047205,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.494124077671,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.502198605087,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.984381581076,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.253275920019,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.712546430718,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.133115693281,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.110920515009,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.650604042266,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.497950911182,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.128076442868,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.754400223354,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.581418097889,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.464056332794,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.408041822806,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.934158788842,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.571902481523,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.970066461466,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.303168408344,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.984496894211,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.229391762138,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.41269604455,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.202513045228,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.985873811528,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.680284478222,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.843234358386,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,232.243796135464,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.139866399655,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.656264485372,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.911128404465,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.110789240439,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.813585519577,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.684989841696,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.886462462467,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.147668931318,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.564088548775,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.431917185596,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.612035697551,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.905762759133,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.703437667859,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.895137660737,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.717407825224,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.829208173156,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.547094189639,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.501122674672,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.773018739033,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.164596187282,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.765345853211,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.558244386334,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.037087515198,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.005544478457,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.954692675733,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.811439521991,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.959355692568,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.845247452592,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.866734790448,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.263701663343,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.326278925601,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.898230920116,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.62332205503,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.908435483786,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.51918775231,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.564981737227,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.345590297505,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.285756771951,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.334877899981,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.097593049471,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.731283516889,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.630946405084,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.557606255019,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.740658412071,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.86666996753,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.680748336886,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.64803522985,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.430309316164,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.86004564974,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.802549007277,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.223968460241,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.614722754911,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.272024081608,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.101532264415,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.499589074727,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.824992402025,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.625814969305,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.012832987059,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.917810053154,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.290988211012,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.964467583806,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.632985558852,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.752669548586,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,229.028134132005,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.831213449524,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.831153838445,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.562807725704,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.862611204688,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.091730971109,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.288842539241,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,231.798138441617,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.425271694377,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,227.674736742328,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.052399083858,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
xsimd,228.263086659783,BM_FindInVectorFaster/456/4096/3254/min_time:0.500/repeats:1000
